class	class label	def	op	goleft	goright	rhea	rhea label	is_match	info	info label
http://purl.obolibrary.org/obo/GO_0047332	diphosphate-serine phosphotransferase activity	Catalysis of the reaction: L-serine + diphosphate = O-phospho-L-serine + H(+) + phosphate.	=	http://purl.obolibrary.org/obo/CHEBI_33384/L-serine zwitterion-1|http://purl.obolibrary.org/obo/CHEBI_18361/diphosphate(4-)-1	http://purl.obolibrary.org/obo/CHEBI_15811/O-phospho-L-serine-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1|http://purl.obolibrary.org/obo/CHEBI_26020/phosphate-1	http://rdf.rhea-db.org/23764	diphosphate + L-serine = H(+) + O-phospho-L-serine + phosphate	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_33019|http://purl.obolibrary.org/obo/CHEBI_33384|http://purl.obolibrary.org/obo/CHEBI_43474|http://purl.obolibrary.org/obo/CHEBI_57524	hydron|diphosphate(3-)|L-serine zwitterion|hydrogenphosphate|O-phosphonato-L-serine(2-)
http://purl.obolibrary.org/obo/GO_0047336	5-methyldeoxycytidine-5'-phosphate kinase activity	Catalysis of the reaction: 2'-deoxy-5-methyl-5'-cytidylate + ATP = 5-methyldeoxycytidine diphosphate + ADP + H(+).	=	http://purl.obolibrary.org/obo/CHEBI_57886/2'-deoxy-5-methyl-5'-cytidylate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_27964/5-methyldeoxycytidine 5'-(trihydrogen diphosphate)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1	http://rdf.rhea-db.org/11396	2'-deoxy-5-methyl-5'-cytidylate + ATP = 5-methyldeoxycytidine diphosphate + ADP	nomatch	http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_57886|http://purl.obolibrary.org/obo/CHEBI_58541	ATP(4-)|ADP(3-)|2'-deoxy-5-methyl-5'-cytidylate(2-)|5-methyldeoxycytidine 5'-diphosphate(3-)
http://purl.obolibrary.org/obo/GO_0047506	(deoxy)adenylate kinase activity	Catalysis of the reaction: ATP + dAMP = ADP + dADP.	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_17713/2'-deoxyadenosine 5'-monophosphate-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_57667/dADP(3-)-1	http://rdf.rhea-db.org/23100	ATP + dAMP = ADP + dADP	nomatch	http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_57667|http://purl.obolibrary.org/obo/CHEBI_58245	ATP(4-)|ADP(3-)|dADP(3-)|2'-deoxyadenosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0047590	5-dehydro-2-deoxygluconokinase activity	Catalysis of the reaction: ATP + 5-dehydro-2-deoxy-D-gluconate = ADP + 6-phospho-5-dehydro-2-deoxy-D-gluconate.	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_16669/5-dehydro-2-deoxy-D-gluconate-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_16925/6-phospho-5-dehydro-2-deoxy-D-gluconic acid-1	http://rdf.rhea-db.org/13497	5-dehydro-2-deoxy-D-gluconate + ATP = 6-phospho-5-dehydro-2-deoxy-D-gluconate + ADP + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_16669|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_57949	hydron|5-dehydro-2-deoxy-D-gluconate|ATP(4-)|ADP(3-)|6-phosphonato-5-dehydro-2-deoxy-D-gluconate(3-)
http://purl.obolibrary.org/obo/GO_0047601	acetate kinase (diphosphate) activity	Catalysis of the reaction: acetate + diphosphate = acetyl phosphate + phosphate.	=	http://purl.obolibrary.org/obo/CHEBI_30089/acetate-1|http://purl.obolibrary.org/obo/CHEBI_18361/diphosphate(4-)-1	http://purl.obolibrary.org/obo/CHEBI_22191/acetyl phosphate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_26020/phosphate-1	http://rdf.rhea-db.org/24276	acetate + diphosphate = acetyl phosphate + phosphate	nomatch	http://purl.obolibrary.org/obo/CHEBI_22191|http://purl.obolibrary.org/obo/CHEBI_30089|http://purl.obolibrary.org/obo/CHEBI_33019|http://purl.obolibrary.org/obo/CHEBI_43474	acetyl phosphate(2-)|acetate|diphosphate(3-)|hydrogenphosphate
http://purl.obolibrary.org/obo/GO_0047620	acylglycerol kinase activity	Catalysis of the reaction: ATP + acylglycerol = ADP + acyl-sn-glycerol 3-phosphate.								
http://purl.obolibrary.org/obo/GO_0047628	ADP-thymidine kinase activity	Catalysis of the reaction: ADP + thymidine = AMP + thymidine 5'-phosphate.								
http://purl.obolibrary.org/obo/GO_0047633	agmatine kinase activity	Catalysis of the reaction: agmatine + ATP = N(4)-phosphoagmatine + ADP + 3 H(+).	=	http://purl.obolibrary.org/obo/CHEBI_58145/agmatinium(2+)-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_58119/N(4)-phosphonatoagmatine(1-)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-3	http://rdf.rhea-db.org/15953	agmatine + ATP = ADP + 2 H(+) + N(4)-phosphoagmatine	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_58119|http://purl.obolibrary.org/obo/CHEBI_58145	hydron|ATP(4-)|ADP(3-)|N(4)-phosphonatoagmatine(1-)|agmatinium(2+)
http://purl.obolibrary.org/obo/GO_0047649	alkylglycerol kinase activity	Catalysis of the reaction: 1-alkyl-sn-glycerol + ATP = 1-alkyl-sn-glycerol 3-phosphate + ADP + 2 H(+).	=	http://x.org/noparse#1-alkyl-sn-glycerol/1-alkyl-sn-glycerol-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_17106/1-alkyl-sn-glycerol 3-phosphate-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2	http://rdf.rhea-db.org/16937	1-O-alkyl-sn-glycerol + ATP = 1-O-alkyl-sn-glycero-3-phosphate + ADP + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_15850|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_58014	hydron|1-O-alkyl-sn-glycerol|ATP(4-)|ADP(3-)|1-alkyl-sn-glycerol 3-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047650	alkylglycerone kinase activity	Catalysis of the reaction: O-alkylglycerone + ATP = O-alkylglycerone phosphate + ADP + 2 H(+).	=	http://purl.obolibrary.org/obo/CHEBI_17567/O-alkylglycerone-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://x.org/noparse#O-alkylglycerone phosphate/O-alkylglycerone phosphate-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2	http://rdf.rhea-db.org/23088	ATP + O-alkylglycerone = 1-O-alkylglycerone 3-phosphate + ADP + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17567|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_73315	hydron|O-alkylglycerone|ATP(4-)|ADP(3-)|1-alkylglycerone 3-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047666	ammonia kinase activity	Catalysis of the reaction: ATP + NH(4)(+) = ADP + 3 H(+) + phosphoramidate.	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://x.org/noparse#NH(4)(+)/NH(4)(+)-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-3|http://purl.obolibrary.org/obo/CHEBI_29920/phosphoramidate-1	http://rdf.rhea-db.org/11024	ATP + NH4(+) = ADP + 2 H(+) + phosphoramidate	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_28938|http://purl.obolibrary.org/obo/CHEBI_29920|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216	hydron|ammonium|phosphoramidate|ATP(4-)|ADP(3-)
http://purl.obolibrary.org/obo/GO_0047667	AMP-thymidine kinase activity	Catalysis of the reaction: AMP + thymidine = adenosine + thymidine 5'-phosphate.								
http://purl.obolibrary.org/obo/GO_0047700	beta-glucoside kinase activity	Catalysis of the reaction: ATP + cellobiose = ADP + 6-phospho-beta-D-glucosyl-(1,4)-D-glucose.	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_17057/cellobiose-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_17888/6-phospho-beta-D-glucosyl-(1->4)-D-glucose-1	http://rdf.rhea-db.org/21944	ATP + D-cellobiose = 6-phospho-beta-D-glucosyl-(1->4)-D-glucose + ADP + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17057|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_58312	hydron|cellobiose|ATP(4-)|ADP(3-)|6-phosphonato-beta-D-glucosyl-(1->4)-D-glucose(2-)
http://purl.obolibrary.org/obo/GO_0047715	hypotaurocyamine kinase activity	Catalysis of the reaction: ATP + hypotaurocyamine = N(omega)-phosphohypotaurocyamine + ADP + 2 H(+).	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_57679/hypotaurocyamine zwitterion-1	http://purl.obolibrary.org/obo/CHEBI_58652/N(omega)-phosphohypotaurocyamine(2-)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2	http://rdf.rhea-db.org/24008	ATP + hypotaurocyamine = ADP + H(+) + N(omega)-phosphohypotaurocyamine	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_57679|http://purl.obolibrary.org/obo/CHEBI_58652	hydron|ATP(4-)|ADP(3-)|hypotaurocyamine zwitterion|N(omega)-phosphohypotaurocyamine(2-)
http://purl.obolibrary.org/obo/GO_0047758	ATP:2-methylpropanoate phosphotransferase activity	Catalysis of the reaction: 2-methylpropanoate + ATP = 2-methylpropanoyl phosphate + ADP + H(+).	=	http://purl.obolibrary.org/obo/CHEBI_48944/isobutyrate-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_58131/2-methylpropanoyl phosphate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1	http://rdf.rhea-db.org/24156	2-methylpropanoate + ATP = 2-methylpropanoyl phosphate + ADP	nomatch	http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_48944|http://purl.obolibrary.org/obo/CHEBI_58131	ATP(4-)|ADP(3-)|isobutyrate|2-methylpropanoyl phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047761	butyrate kinase activity	Catalysis of the reaction: ATP + butanoate = ADP + butanoyl phosphate + H(+).	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_17968/butyrate-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_58079/butanoyl phosphate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1	http://rdf.rhea-db.org/13585	ATP + butanoate = ADP + butanoyl phosphate	nomatch	http://purl.obolibrary.org/obo/CHEBI_17968|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_58079	butyrate|ATP(4-)|ADP(3-)|butanoyl phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047814	D-arabinokinase activity	Catalysis of the reaction: D-arabinose + ATP = D-arabinose 5-phosphate + ADP.	=	http://purl.obolibrary.org/obo/CHEBI_46994/D-arabinopyranose-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_79058/D-arabinose 5-phosphate-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1	http://rdf.rhea-db.org/24588	ATP + D-arabinose = ADP + D-arabinose 5-phosphate + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_46994|http://purl.obolibrary.org/obo/CHEBI_57693	hydron|ATP(4-)|ADP(3-)|D-arabinopyranose|aldehydo-D-arabinose 5-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047841	dehydrogluconokinase activity	Catalysis of the reaction: 2-dehydro-D-gluconate + ATP = 6-phospho-2-dehydro-D-gluconate + ADP + 2 H(+).	=	http://purl.obolibrary.org/obo/CHEBI_16808/2-dehydro-D-gluconate-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_20750/6-phospho-2-dehydro-D-gluconate(3-)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2	http://rdf.rhea-db.org/10788	2-dehydro-D-gluconate + ATP = 6-phospho-2-dehydro-D-gluconate + ADP + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_16808|http://purl.obolibrary.org/obo/CHEBI_20750|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216	hydron|2-dehydro-D-gluconate|6-phospho-2-dehydro-D-gluconate(3-)|ATP(4-)|ADP(3-)
http://purl.obolibrary.org/obo/GO_0047878	erythritol kinase activity	Catalysis of the reaction: ATP + erythritol = D-erythritol 4-phosphate + ADP + 2 H(+).	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_17113/erythritol-1	http://purl.obolibrary.org/obo/CHEBI_15770/D-erythritol 4-phosphate-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2	http://rdf.rhea-db.org/20708	ATP + erythritol = ADP + D-erythritol 4-phosphate + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_17113|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_57508	hydron|erythritol|ATP(4-)|ADP(3-)|D-erythritol 4-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047887	farnesyl diphosphate kinase activity	Catalysis of the reaction: 2-trans,6-trans-farnesyl diphosphate + ATP = 2-trans,6-trans-farnesyl triphosphate + ADP.	=	http://purl.obolibrary.org/obo/CHEBI_17407/2-trans,6-trans-farnesyl diphosphate-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://x.org/noparse#2-trans,6-trans-farnesyl triphosphate/2-trans,6-trans-farnesyl triphosphate-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1	http://rdf.rhea-db.org/21544	(2E,6E)-farnesyl diphosphate + ATP = (2E,6E)-farnesyl triphosphate + ADP	nomatch	http://purl.obolibrary.org/obo/CHEBI_175763|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_61563	2-trans,6-trans-farnesyl diphosphate(3-)|ATP(4-)|ADP(3-)|farnesyl triphosphate(4-)
http://purl.obolibrary.org/obo/GO_0047900	formate kinase activity	Catalysis of the reaction: ATP + formate = ADP + formyl phosphate + H(+).	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_52343/formate ester-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_24090/formyl phosphate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1	http://rdf.rhea-db.org/16009	ATP + formate = ADP + formyl phosphate	nomatch	http://purl.obolibrary.org/obo/CHEBI_15740|http://purl.obolibrary.org/obo/CHEBI_24090|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216	formate|formyl phosphate(2-)|ATP(4-)|ADP(3-)
http://purl.obolibrary.org/obo/GO_0047912	galacturonokinase activity	Catalysis of the reaction: alpha-D-galacturonate + ATP = 1-phospho-alpha-D-galacturonate + ADP + 2 H(+).	=	http://purl.obolibrary.org/obo/CHEBI_58658/alpha-D-galacturonate-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_58186/1-phosphonato-alpha-D-galacturonate(3-)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2	http://rdf.rhea-db.org/12965	ATP + D-galactupyranuronate = 1-phospho-alpha-D-galacturonate + ADP + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_58186|http://purl.obolibrary.org/obo/CHEBI_75525	hydron|ATP(4-)|ADP(3-)|1-phosphonato-alpha-D-galacturonate(3-)|D-galactopyranuronate
http://purl.obolibrary.org/obo/GO_0047931	glucosamine kinase activity	Catalysis of the reaction: ATP + D-glucosamine = ADP + D-glucosamine phosphate.	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_58723/2-ammonio-2-deoxy-D-glucopyranose-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://x.org/noparse#D-glucosamine phosphate/D-glucosamine phosphate-1	http://rdf.rhea-db.org/10948	ATP + D-glucosamine = ADP + D-glucosamine 6-phosphate + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_58723|http://purl.obolibrary.org/obo/CHEBI_58725	hydron|ATP(4-)|ADP(3-)|2-ammonio-2-deoxy-D-glucopyranose|2-ammonio-2-deoxy-D-glucopyranose 6-phosphate(1-)
http://purl.obolibrary.org/obo/GO_0047933	glucose-1,6-bisphosphate synthase activity	Catalysis of the reaction: 3-phospho-D-glyceroyl phosphate + alpha-D-glucose 1-phosphate = 3-phospho-D-glycerate + alpha-D-glucose 1,6-bisphosphate + H(+).	=	http://purl.obolibrary.org/obo/CHEBI_57604/3-phosphonato-D-glyceroyl phosphate(4-)-1|http://purl.obolibrary.org/obo/CHEBI_29042/alpha-D-glucose 1-phosphate-1	http://purl.obolibrary.org/obo/CHEBI_58272/3-phosphonato-D-glycerate(3-)-1|http://purl.obolibrary.org/obo/CHEBI_58392/alpha-D-glucose 1,6-bisphosphate(4-)-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1	http://rdf.rhea-db.org/16769	3-phospho-D-glyceroyl phosphate + alpha-D-glucose 1-phosphate = 3-phospho-D-glycerate + alpha-D-glucose 1,6-bisphosphate + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_57604|http://purl.obolibrary.org/obo/CHEBI_58272|http://purl.obolibrary.org/obo/CHEBI_58392|http://purl.obolibrary.org/obo/CHEBI_58601	hydron|3-phosphonato-D-glyceroyl phosphate(4-)|3-phosphonato-D-glycerate(3-)|alpha-D-glucose 1,6-bisphosphate(4-)|alpha-D-glucose 1-phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047937	glucose-1-phosphate phosphodismutase activity	Catalysis of the reaction: 2 D-glucose 1-phosphate = D-glucose + D-glucose 1,6-bisphosphate.	=	http://x.org/noparse#D-glucose 1-phosphate/D-glucose 1-phosphate-2	http://purl.obolibrary.org/obo/CHEBI_4167/D-glucopyranose-1|http://purl.obolibrary.org/obo/CHEBI_17680/D-glucose 1,6-bisphosphate-1	http://rdf.rhea-db.org/16397	2 D-glucopyranose 1-phosphate = D-glucose + D-glucose 1,6-bisphosphate	nomatch	http://purl.obolibrary.org/obo/CHEBI_4167|http://purl.obolibrary.org/obo/CHEBI_57629|http://purl.obolibrary.org/obo/CHEBI_58232	D-glucopyranose|D-glucopyranose 1-phosphate(2-)|D-glucose 1,6-bisphosphate(4-)
http://purl.obolibrary.org/obo/GO_0047940	glucuronokinase activity	Catalysis of the reaction: D-glucuronate + ATP = 1-phospho-alpha-D-glucuronate + ADP + 2 H(+).	=	http://purl.obolibrary.org/obo/CHEBI_15748/D-glucuronate-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_57897/1-phosphonato-alpha-D-glucuronate(3-)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2	http://rdf.rhea-db.org/17005	ATP + D-glucuronate = 1-phospho-alpha-D-glucuronate + ADP + H(+)	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_57897|http://purl.obolibrary.org/obo/CHEBI_58720	hydron|ATP(4-)|ADP(3-)|1-phosphonato-alpha-D-glucuronate(3-)|D-glucopyranuronate
http://purl.obolibrary.org/obo/GO_0047944	glutamate 1-kinase activity	Catalysis of the reaction: L-glutamate + ATP = alpha-L-glutamyl phosphate + ADP + H(+).	=	http://purl.obolibrary.org/obo/CHEBI_29985/L-glutamate(1-)-1|http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1	http://purl.obolibrary.org/obo/CHEBI_58560/L-alpha-glutamyl phosphate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-1	http://rdf.rhea-db.org/17217	ATP + L-glutamate = ADP + alpha-L-glutamyl phosphate	nomatch	http://purl.obolibrary.org/obo/CHEBI_29985|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_58560	L-glutamate(1-)|ATP(4-)|ADP(3-)|L-alpha-glutamyl phosphate(2-)
http://purl.obolibrary.org/obo/GO_0047973	guanidinoacetate kinase activity	Catalysis of the reaction: ATP + guanidinoacetate = ADP + 2 H(+) + phosphoguanidinoacetate.	=	http://purl.obolibrary.org/obo/CHEBI_30616/ATP(4-)-1|http://purl.obolibrary.org/obo/CHEBI_57742/guanidinoacetic acid zwitterion-1	http://purl.obolibrary.org/obo/CHEBI_16761/ADP-1|http://purl.obolibrary.org/obo/CHEBI_15378/hydron-2|http://purl.obolibrary.org/obo/CHEBI_57612/phosphonatoguanidiniumylacetate(2-)-1	http://rdf.rhea-db.org/14145	ATP + guanidinoacetate = ADP + H(+) + phosphoguanidinoacetate	nomatch	http://purl.obolibrary.org/obo/CHEBI_15378|http://purl.obolibrary.org/obo/CHEBI_30616|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/CHEBI_57612|http://purl.obolibrary.org/obo/CHEBI_57742	hydron|ATP(4-)|ADP(3-)|phosphonatoguanidiniumylacetate(2-)|guanidinoacetic acid zwitterion
