class	class label	rhea	metacyc	ec	umbbd_enzyme	umbbd_reaction	kegg	img	is_leaf
GO:0008728	GTP diphosphokinase activity	RHEA:22088	MetaCyc:GTPPYPHOSKIN-RXN	EC:2.7.6.5					true
GO:0050148	nucleotide diphosphokinase activity		MetaCyc:NUCLEOTIDE-PYROPHOSPHOKINASE-RXN	EC:2.7.6.4					true
GO:0004654	polyribonucleotide nucleotidyltransferase activity		MetaCyc:2.7.7.8-RXN	EC:2.7.7.8					true
GO:0008879	glucose-1-phosphate thymidylyltransferase activity	RHEA:15225	MetaCyc:DTDPGLUCOSEPP-RXN	EC:2.7.7.24			KEGG:R02328		true
GO:0017125	deoxycytidyl transferase activity								true
GO:0034068	aminoglycoside nucleotidyltransferase activity								false
GO:0047339	nucleoside-triphosphate-hexose-1-phosphate nucleotidyltransferase activity		MetaCyc:2.7.7.28-RXN	EC:2.7.7.28					true
GO:0047342	galactose-1-phosphate thymidylyltransferase activity	RHEA:17165	MetaCyc:2.7.7.32-RXN	EC:2.7.7.32			KEGG:R02329		true
GO:0047347	aldose-1-phosphate nucleotidyltransferase activity		MetaCyc:2.7.7.37-RXN	EC:2.7.7.37					true
GO:0050519	holo-citrate lyase synthase activity		MetaCyc:2.7.7.61-RXN	EC:2.7.7.61					true
GO:0052621	diguanylate cyclase activity	RHEA:24898	MetaCyc:RXN0-5359	EC:2.7.7.65			KEGG:R08057		true
GO:0061501	cyclic-GMP-AMP synthase activity								true
GO:0061710	L-threonylcarbamoyladenylate synthase	RHEA:36407	MetaCyc:RXN-14569	EC:2.7.7.87					true
GO:0070566	adenylyltransferase activity								false
GO:0070567	cytidylyltransferase activity								false
GO:0070568	guanylyltransferase activity								false
GO:0070569	uridylyltransferase activity								false
GO:0102297	selenate adenylyltransferase activity		MetaCyc:RXN-12720						true
GO:0002950	ceramide phosphoethanolamine synthase activity								true
GO:0003975	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	RHEA:13289	MetaCyc:2.7.8.15-RXN	EC:2.7.8.15					true
GO:0003976	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity		MetaCyc:2.7.8.17-RXN	EC:2.7.8.17					true
GO:0008807	carboxyvinyl-carboxyphosphonate phosphorylmutase activity	RHEA:14045	MetaCyc:2.7.8.23-RXN	EC:2.7.8.23					true
GO:0008818	cobalamin 5'-phosphate synthase activity	RHEA:23560	MetaCyc:COBALAMIN5PSYN-RXN						true
GO:0008897	holo-[acyl-carrier-protein] synthase activity		MetaCyc:HOLO-ACP-SYNTH-RXN	EC:2.7.8.7					true
GO:0008960	phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase activity		MetaCyc:PGLYCEROLTRANSI-RXN	EC:2.7.8.20					true
GO:0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity		MetaCyc:RXN-8975	EC:2.7.8.13					true
GO:0017169	CDP-alcohol phosphatidyltransferase activity								false
GO:0018421	UDP-N-acetylglucosamine:serine-protein N-acetylglucosamine-1-phosphotransferase activity			EC:2.7.8					true
GO:0018422	GDP-mannose:serine-protein mannose-1-phosphotransferase activity			EC:2.7.8					true
GO:0030572	phosphatidyltransferase activity								false
GO:0033188	sphingomyelin synthase activity	RHEA:18765	MetaCyc:2.7.8.27-RXN	EC:2.7.8.27			KEGG:R08969		true
GO:0036380	UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity	RHEA:28090	MetaCyc:GLCNACPTRANS-RXN	EC:2.7.8.33			KEGG:R08856		true
GO:0043761	archaetidylserine synthase activity			EC:2.7.8					true
GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity								true
GO:0046917	triphosphoribosyl-dephospho-CoA synthase activity	RHEA:15117	MetaCyc:2.7.8.25-RXN	EC:2.7.8.25					true
GO:0047354	sphingosine cholinephosphotransferase activity	RHEA:21224	MetaCyc:2.7.8.10-RXN	EC:2.7.8.10			KEGG:R01929		true
GO:0047355	CDP-glycerol glycerophosphotransferase activity		MetaCyc:2.7.8.12-RXN	EC:2.7.8.12					true
GO:0047356	CDP-ribitol ribitolphosphotransferase activity		MetaCyc:2.7.8.14-RXN	EC:2.7.8.14					true
GO:0047357	UDP-galactose-UDP-N-acetylglucosamine galactose phosphotransferase activity	RHEA:22440	MetaCyc:2.7.8.18-RXN	EC:2.7.8.18			KEGG:R00504		true
GO:0047358	UDP-glucose-glycoprotein glucose phosphotransferase activity		MetaCyc:2.7.8.19-RXN	EC:2.7.8.19					true
GO:0047359	1-alkenyl-2-acylglycerol choline phosphotransferase activity		MetaCyc:2.7.8.22-RXN	EC:2.7.8.22					true
GO:0047360	undecaprenyl-phosphate galactose phosphotransferase activity	RHEA:11652	MetaCyc:2.7.8.6-RXN	EC:2.7.8.6			KEGG:R01535		true
GO:0047361	phosphomannan mannosephosphotransferase activity		MetaCyc:2.7.8.9-RXN	EC:2.7.8.9					true
GO:0047493	ceramide cholinephosphotransferase activity	RHEA:16273	MetaCyc:CERAMIDE-CHOLINEPHOSPHOTRANSFERASE-RXN	EC:2.7.8.3			KEGG:R01891		true
GO:0047494	serine-phosphoethanolamine synthase activity	RHEA:22656	MetaCyc:SERINE-PHOSPHOETHANOLAMINE-SYNTHASE-RXN	EC:2.7.8.4			KEGG:R02563		true
GO:0047495	membrane-oligosaccharide glycerophosphotransferase activity		MetaCyc:2.7.8.21-RXN	EC:2.7.8.21					true
GO:0050520	phosphatidylcholine synthase activity	RHEA:14597	MetaCyc:2.7.8.24-RXN	EC:2.7.8.24			KEGG:R05794		true
GO:0051073	adenosylcobinamide-GDP ribazoletransferase activity		MetaCyc:COBALAMINSYN-RXN	EC:2.7.8.26					true
GO:0051377	mannose-ethanolamine phosphotransferase activity								false
GO:0051992	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity		MetaCyc:PHOSNACMURPENTATRANS-RXN	EC:2.7.8.13					true
GO:0061693	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity	RHEA:34679	MetaCyc:RXN0-6732	EC:2.7.8.37					true
GO:0089702	undecaprenyl-phosphate glucose phosphotransferase activity								true
GO:0102249	phosphatidylcholine:diacylglycerol cholinephosphotransferase activity		MetaCyc:RXN-12386						true
GO:0102334	N,N'-diacetylbacilliosaminyl-1-phosphate transferase activity		MetaCyc:RXN-13269	EC:2.7.8.36					true
GO:0050242	pyruvate, phosphate dikinase activity	RHEA:10756	MetaCyc:PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	EC:2.7.9.1			KEGG:R00206		true
GO:0102216	maltodextrin water dikinase		MetaCyc:RXN-12201	EC:2.7.9.4					true
GO:0102217	6-phosphoglucan, water dikinase activity		MetaCyc:RXN-12202	EC:2.7.9.5					true
GO:0001517	N-acetylglucosamine 6-O-sulfotransferase activity								true
GO:0001537	N-acetylgalactosamine 4-O-sulfotransferase activity								true
GO:0004027	alcohol sulfotransferase activity		MetaCyc:ALCOHOL-SULFOTRANSFERASE-RXN	EC:2.8.2.2					false
GO:0004062	aryl sulfotransferase activity		MetaCyc:ARYL-SULFOTRANSFERASE-RXN	EC:2.8.2.1					true
GO:0004304	estrone sulfotransferase activity	RHEA:15973	MetaCyc:ESTRONE-SULFOTRANSFERASE-RXN	EC:2.8.2.4					true
GO:0016232	HNK-1 sulfotransferase activity								true
GO:0017067	tyrosine-ester sulfotransferase activity	RHEA:19977	MetaCyc:TYROSINE-ESTER-SULFOTRANSFERASE-RXN	EC:2.8.2.9			KEGG:R04213		true
GO:0018721	trans-9R,10R-dihydrodiolphenanthrene sulfotransferase activity					UM-BBD_reactionID:r0559			true
GO:0019111	phenanthrol sulfotransferase activity								false
GO:0018725	trans-3,4-dihydrodiolphenanthrene sulfotransferase activity					UM-BBD_reactionID:r0558			true
GO:0033870	thiol sulfotransferase activity	RHEA:14637	MetaCyc:THIOL-SULFOTRANSFERASE-RXN	EC:2.8.2.16					true
GO:0033873	petromyzonol sulfotransferase activity	RHEA:16997	MetaCyc:2.8.2.31-RXN	EC:2.8.2.31			KEGG:R07797		true
GO:0033874	scymnol sulfotransferase activity	RHEA:15477	MetaCyc:2.8.2.32-RXN	EC:2.8.2.32			KEGG:R07798		true
GO:0033876	glycochenodeoxycholate sulfotransferase activity	RHEA:17689	MetaCyc:2.8.2.34-RXN	EC:2.8.2.34			KEGG:R07289		true
GO:0034481	chondroitin sulfotransferase activity								false
GO:0034483	heparan sulfate sulfotransferase activity								false
GO:0034930	1-hydroxypyrene sulfotransferase activity					UM-BBD_reactionID:r0952			true
GO:0036443	dermatan 6-sulfotransferase activity						KEGG:R07288		true
GO:0045130	keratan sulfotransferase activity		MetaCyc:KERATAN-SULFOTRANSFERASE-RXN	EC:2.8.2.21					true
GO:0047363	triglucosylalkylacylglycerol sulfotransferase activity		MetaCyc:2.8.2.19-RXN	EC:2.8.2.19					true
GO:0047364	desulfoglucosinolate sulfotransferase activity	RHEA:20281	MetaCyc:2.8.2.24-RXN	EC:2.8.2.24			KEGG:R03214		false
GO:0047365	quercetin-3-sulfate 3'-sulfotransferase activity	RHEA:22504	MetaCyc:2.8.2.26-RXN	EC:2.8.2.26			KEGG:R02632		true
GO:0047366	quercetin-3-sulfate 4'-sulfotransferase activity	RHEA:17205	MetaCyc:2.8.2.27-RXN	EC:2.8.2.27			KEGG:R02633		true
GO:0047367	quercetin-3,3'-bissulfate 7-sulfotransferase activity	RHEA:21860	MetaCyc:2.8.2.28-RXN	EC:2.8.2.28					true
GO:0047368	UDP-N-acetylgalactosamine-4-sulfate sulfotransferase activity	RHEA:14337	MetaCyc:2.8.2.7-RXN	EC:2.8.2.7			KEGG:R04476		true
GO:0047685	amine sulfotransferase activity		MetaCyc:ARYLAMINE-SULFOTRANSFERASE-RXN	EC:2.8.2.3					true
GO:0047686	arylsulfate sulfotransferase activity		MetaCyc:ARYLSULFATE-SULFOTRANSFERASE-RXN	EC:2.8.2.22					true
GO:0047704	bile-salt sulfotransferase activity		MetaCyc:BILE-SALT-SULFOTRANSFERASE-RXN	EC:2.8.2.14					true
GO:0047754	choline sulfotransferase activity	RHEA:21984	MetaCyc:CHOLINE-SULFOTRANSFERASE-RXN	EC:2.8.2.6			KEGG:R01027		true
GO:0047785	cortisol sulfotransferase activity	RHEA:11884	MetaCyc:CORTISOL-SULFOTRANSFERASE-RXN	EC:2.8.2.18			KEGG:R02839		true
GO:0047894	flavonol 3-sulfotransferase activity	RHEA:13453	MetaCyc:FLAVONOL-3-SULFOTRANSFERASE-RXN	EC:2.8.2.25			KEGG:R02159		true
GO:0050226	psychosine sulfotransferase activity		MetaCyc:PSYCHOSINE-SULFOTRANSFERASE-RXN	EC:2.8.2.13					true
GO:0050249	Renilla-luciferin sulfotransferase activity	RHEA:20481	MetaCyc:RENILLA-LUCIFERIN-SULFOTRANSFERASE-RXN	EC:2.8.2.10			KEGG:R03138		true
GO:0050294	steroid sulfotransferase activity		MetaCyc:STEROID-SULFOTRANSFERASE-RXN	EC:2.8.2.15					true
GO:0050659	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity		MetaCyc:RXN-7953|MetaCyc:RXN-7954	EC:2.8.2.33			KEGG:R02181|KEGG:R07288		true
GO:0050694	galactose 3-O-sulfotransferase activity								false
GO:0050698	proteoglycan sulfotransferase activity								true
GO:0080118	brassinosteroid sulfotransferase activity								true
GO:0080131	hydroxyjasmonate sulfotransferase activity								true
GO:0102055	12-hydroxyjasmonate sulfotransferase activity		MetaCyc:RXN-10451						true
GO:0102056	11-hydroxyjasmonate sulfotransferase activity		MetaCyc:RXN-10453						true
GO:0102141	[chondroitin sulfate]-D-glucuronyl 2-O-sulfotransferase activity		MetaCyc:RXN-11560						true
GO:0102142	[dermatan sulfate]-L-iduronyl 2-Osulfotransferase activity		MetaCyc:RXN-11561						true
GO:0103104	6-methylthiohexyldesulfoglucosinolate sulfotransferase activity		MetaCyc:RXNQT-4331						true
GO:1990135	flavonoid sulfotransferase activity								true
GO:0008260	3-oxoacid CoA-transferase activity	RHEA:25480	MetaCyc:3-OXOACID-COA-TRANSFERASE-RXN	EC:2.8.3.5					true
GO:0008411	4-hydroxybutyrate CoA-transferase activity								true
GO:0008775	acetate CoA-transferase activity	RHEA:13381	MetaCyc:ACECOATRANS-RXN	EC:2.8.3.8	UM-BBD_enzymeID:e0012				true
GO:0008814	citrate CoA-transferase activity	RHEA:19405	MetaCyc:CITTRANS-RXN	EC:2.8.3.10					true
GO:0018729	propionate CoA-transferase activity	RHEA:23520	MetaCyc:PROPIONATE-COA-TRANSFERASE-RXN	EC:2.8.3.1		UM-BBD_reactionID:r0087			true
GO:0018730	glutaconate CoA-transferase activity	RHEA:23208	MetaCyc:GLUTACONATE-COA-TRANSFERASE-RXN	EC:2.8.3.12		UM-BBD_reactionID:r0085			true
GO:0033608	formyl-CoA transferase activity	RHEA:16545	MetaCyc:RXN0-1382	EC:2.8.3.16			KEGG:R07290		true
GO:0033877	succinyl-CoA:(R)-benzylsuccinate CoA-transferase activity	RHEA:16469	MetaCyc:RXN-864	EC:2.8.3.15		UM-BBD_reactionID:r0329	KEGG:R05588		true
GO:0034833	geranylate CoA-transferase activity			EC:2.8.3		UM-BBD_reactionID:r1165			true
GO:0034844	naphthyl-2-methyl-succinate CoA-transferase activity					UM-BBD_reactionID:r1256			true
GO:0034849	2-naphthoate CoA-transferase activity					UM-BBD_reactionID:r1262			true
GO:0036412	acetyl-CoA:oxalate CoA-transferase	RHEA:37883							true
GO:0043712	2-hydroxyisocaproate CoA-transferase activity								true
GO:0043785	cinnamoyl-CoA:phenyllactate CoA-transferase activity	RHEA:15601	MetaCyc:2.8.3.17-RXN	EC:2.8.3.17			KEGG:R07796		true
GO:0043821	propionyl-CoA:succinate CoA-transferase activity		MetaCyc:RXN0-268						true
GO:0043961	succinyl-CoA:(R)-citramalate CoA-transferase activity		MetaCyc:RXN-8966	EC:2.8.3.20				IMG:03306	true
GO:0047369	succinate-hydroxymethylglutarate CoA-transferase activity		MetaCyc:2.8.3.13-RXN	EC:2.8.3.13					true
GO:0047370	succinate-citramalate CoA-transferase activity	RHEA:23528	MetaCyc:2.8.3.7-RXN	EC:2.8.3.7					true
GO:0047371	butyrate-acetoacetate CoA-transferase activity	RHEA:12961	MetaCyc:2.8.3.9-RXN	EC:2.8.3.9			KEGG:R01365		true
GO:0047569	3-oxoadipate CoA-transferase activity	RHEA:12048	MetaCyc:3-OXOADIPATE-COA-TRANSFERASE-RXN	EC:2.8.3.6		UM-BBD_reactionID:r1050			true
GO:0047591	5-hydroxypentanoate CoA-transferase activity	RHEA:23496	MetaCyc:5-HYDROXYPENTANOATE-COA-TRANSFERASE-RXN	EC:2.8.3.14			KEGG:R04057		true
GO:0047775	citramalate CoA-transferase activity	RHEA:17621	MetaCyc:CITRAMALATE-COA-TRANSFERASE-RXN	EC:2.8.3.11					true
GO:0050078	malonate CoA-transferase activity	RHEA:18817	MetaCyc:MALONATE-COA-TRANSFERASE-RXN	EC:2.8.3.3			KEGG:R00743		true
GO:0050161	succinyl-CoA:oxalate CoA-transferase	RHEA:23588	MetaCyc:OXALATE-COA-TRANSFERASE-RXN	EC:2.8.3.2			KEGG:R01559		true
GO:0004076	biotin synthase activity	RHEA:22060	MetaCyc:2.8.1.6-RXN	EC:2.8.1.6			KEGG:R01078		true
GO:0004792	thiosulfate sulfurtransferase activity	RHEA:16881	MetaCyc:THIOSULFATE-SULFURTRANSFERASE-RXN	EC:2.8.1.1			KEGG:R01931		true
GO:0008265	Mo-molybdopterin cofactor sulfurase activity			EC:2.8.1.9					true
GO:0016784	3-mercaptopyruvate sulfurtransferase activity	RHEA:21740	MetaCyc:MERCAPYSTRANS-RXN	EC:2.8.1.2					true
GO:0016992	lipoate synthase activity		MetaCyc:RXN0-949	EC:2.8.1.8					true
GO:0030366	molybdopterin synthase activity			EC:2.8.1.12					true
GO:0031071	cysteine desulfurase activity			EC:2.8.1.7					true
GO:0047362	thiosulfate-dithiol sulfurtransferase activity	RHEA:15121	MetaCyc:2.8.1.5-RXN	EC:2.8.1.5					true
GO:0050337	thiosulfate-thiol sulfurtransferase activity	RHEA:14505	MetaCyc:THIOSULFATE--THIOL-SULFURTRANSFERASE-RXN	EC:2.8.1.3					true
GO:0061604	molybdopterin-synthase sulfurtransferase activity			EC:2.8.1.11					true
GO:0102552	lipoyl synthase activity (acting on glycine-cleavage complex H protein		MetaCyc:RXN-14950						true
GO:0102553	lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein)		MetaCyc:RXN-14957						true
GO:0102554	lipoyl synthase activity (acting on 2-oxoglutarate-dehydrogenase E2 protein		MetaCyc:RXN-14959						true
GO:0102867	molybdenum cofactor sulfurtransferase activity		MetaCyc:RXN-8351	EC:2.8.1.9					true
GO:0103041	thiosulfate-thioredoxin sulfurtransferase activity		MetaCyc:RXN0-6385						true
GO:1990107	thiazole synthase activity								true
GO:0035596	methylthiotransferase activity								false
GO:0050524	coenzyme-B sulfoethylthiotransferase activity	RHEA:12532	MetaCyc:METHYL-COM-HTP-RXN	EC:2.8.4.1		UM-BBD_reactionID:r0356	KEGG:R04541		true
GO:0102100	mycothiol-arsenate ligase activity		MetaCyc:RXN-11187	EC:2.8.4.2					true
GO:0050372	ubiquitin-calmodulin ligase activity		MetaCyc:UBIQUITIN--CALMODULIN-LIGASE-RXN						true
GO:0061630	ubiquitin protein ligase activity								false
GO:0061631	ubiquitin conjugating enzyme activity								true
GO:0061652	FAT10 conjugating enzyme activity								true
GO:0061661	FAT10 ligase activity								true
GO:0061651	Atg12 conjugating enzyme activity								true
GO:0061660	Atg12 ligase activity								true
GO:0061654	NEDD8 conjugating enzyme activity								true
GO:0061663	NEDD8 ligase activity								true
GO:0061656	SUMO conjugating enzyme activity								true
GO:0061665	SUMO ligase activity								false
GO:0061658	URM1 conjugating enzyme activity								true
GO:0061667	URM1 ligase activity								true
GO:0061653	ISG15 conjugating enzyme activity								true
GO:0061662	ISG15 ligase activity								true
GO:0061655	Pup conjugating enzyme activity								true
GO:0061657	UFM1 conjugating enzyme activity								true
GO:0061664	Pup ligase activity								true
GO:0061666	UFM1 ligase activity								true
GO:0004175	endopeptidase activity		MetaCyc:RXN0-5195						false
GO:0004176	ATP-dependent peptidase activity								true
GO:0008234	cysteine-type peptidase activity			EC:3.4					false
GO:0008237	metallopeptidase activity								false
GO:0008238	exopeptidase activity								false
GO:0070001	aspartic-type peptidase activity								false
GO:0070002	glutamic-type peptidase activity								false
GO:0070003	threonine-type peptidase activity								false
GO:0002951	leukotriene-C(4) hydrolase								true
GO:0070138	ubiquitin-like protein-specific isopeptidase activity								false
GO:0004519	endonuclease activity								false
GO:0004527	exonuclease activity								false
GO:0008946	oligonucleotidase activity		MetaCyc:3.1.13.3-RXN	EC:3.1.13.3					false
GO:0003943	N-acetylgalactosamine-4-sulfatase activity		MetaCyc:3.1.6.12-RXN	EC:3.1.6.12					true
GO:0004065	arylsulfatase activity		MetaCyc:ARYLSULFAT-RXN	EC:3.1.6.1					true
GO:0004098	cerebroside-sulfatase activity		MetaCyc:CEREBROSIDE-SULFATASE-RXN	EC:3.1.6.8					true
GO:0004423	iduronate-2-sulfatase activity		MetaCyc:3.1.6.13-RXN	EC:3.1.6.13					true
GO:0004773	steryl-sulfatase activity	RHEA:19873	MetaCyc:STERYL-SULFATASE-RXN	EC:3.1.6.2					true
GO:0008449	N-acetylglucosamine-6-sulfatase activity		MetaCyc:3.1.6.14-RXN	EC:3.1.6.14					true
GO:0015024	glucuronate-2-sulfatase activity		MetaCyc:3.1.6.18-RXN	EC:3.1.6.18					true
GO:0018741	alkyl sulfatase activity			EC:3.1.6		UM-BBD_reactionID:r0602			true
GO:0033886	cellulose-polysulfatase activity		MetaCyc:3.1.6.7-RXN	EC:3.1.6.7					true
GO:0033887	chondro-4-sulfatase activity	RHEA:11444	MetaCyc:CHONDRO-4-SULFATASE-RXN	EC:3.1.6.9			KEGG:R03517		true
GO:0033888	chondro-6-sulfatase activity	RHEA:10536	MetaCyc:CHONDRO-6-SULFATASE-RXN	EC:3.1.6.10			KEGG:R03518		true
GO:0033889	N-sulfoglucosamine-3-sulfatase activity		MetaCyc:3.1.6.15-RXN	EC:3.1.6.15					true
GO:0034889	endosulfan hemisulfate sulfatase activity					UM-BBD_reactionID:r1384			true
GO:0034902	endosulfan sulfate hydrolase activity					UM-BBD_reactionID:r1387			true
GO:0043890	N-acetylgalactosamine-6-sulfatase activity		MetaCyc:3.1.6.4-RXN	EC:3.1.6.4					true
GO:0047753	choline-sulfatase activity	RHEA:20820	MetaCyc:CHOLINE-SULFATASE-RXN	EC:3.1.6.6			KEGG:R01028		true
GO:0047825	D-lactate-2-sulfatase activity	RHEA:20337	MetaCyc:D-LACTATE-2-SULFATASE-RXN	EC:3.1.6.17			KEGG:R01448		true
GO:0047871	disulfoglucosamine-6-sulfatase activity	RHEA:15517	MetaCyc:DISULFOGLUCOSAMINE-6-SULFATASE-RXN	EC:3.1.6.11			KEGG:R03216		true
GO:0047966	glycosulfatase activity	RHEA:19145	MetaCyc:GLYCOSULFATASE-RXN	EC:3.1.6.3			KEGG:R00534		true
GO:0050106	monomethyl-sulfatase activity	RHEA:14221	MetaCyc:MONOMETHYL-SULFATASE-RXN	EC:3.1.6.16			KEGG:R01145		true
GO:0004620	phospholipase activity			EC:3.1.1					false
GO:0004771	sterol esterase activity		MetaCyc:STEROL-ESTERASE-RXN	EC:3.1.1.13					true
GO:0004806	triglyceride lipase activity	RHEA:12044	MetaCyc:TRIACYLGLYCEROL-LIPASE-RXN	EC:3.1.1.3					false
GO:0047372	acylglycerol lipase activity		MetaCyc:3.1.1.23-RXN	EC:3.1.1.23					true
GO:0047714	galactolipase activity	RHEA:13189	MetaCyc:GALACTOLIPASE-RXN	EC:3.1.1.26					true
GO:0004416	hydroxyacylglutathione hydrolase activity	RHEA:25245	MetaCyc:GLYOXII-RXN	EC:3.1.2.6					true
GO:0016289	CoA hydrolase activity			EC:3.1.2					false
GO:0016297	acyl-[acyl-carrier-protein] hydrolase activity		MetaCyc:RXN-7902	EC:3.1.2.14					false
GO:0018738	S-formylglutathione hydrolase activity	RHEA:14961	MetaCyc:S-FORMYLGLUTATHIONE-HYDROLASE-RXN	EC:3.1.2.12		UM-BBD_reactionID:r0241	KEGG:R00527		true
GO:0034843	2-oxoglutaryl-CoA thioesterase activity					UM-BBD_reactionID:r1238			true
GO:0034869	2,4,4-trimethyl-3-oxopentanoyl-CoA thioesterase activity					UM-BBD_reactionID:r1307			true
GO:0034946	3-isopropylbut-3-enoyl-CoA thioesterase activity					UM-BBD_reactionID:r0994			true
GO:0047778	[citrate-(pro-3S)-lyase] thiolesterase activity		MetaCyc:CITRATE-PRO-3S-LYASE-THIOLESTERASE-RXN	EC:3.1.2.16					true
GO:0047951	glutathione thiolesterase activity	RHEA:22708	MetaCyc:GLUTATHIONE-THIOESTERASE-RXN	EC:3.1.2.7			KEGG:R00547		true
GO:0050273	S-succinylglutathione hydrolase activity	RHEA:16713	MetaCyc:S-SUCCINYLGLUTATHIONE-HYDROLASE-RXN	EC:3.1.2.13			KEGG:R00499		true
GO:0102150	3-oxo-myristoyl-CoA hydrolase activity		MetaCyc:RXN-11668						true
GO:0102327	3-oxoacyl-CoA hydrolase activity		MetaCyc:RXN-13247						true
GO:0102574	3-oxo-myristoyl-ACP hydrolase activity		MetaCyc:RXN-15280						true
GO:0102575	3-oxo-dodecanoyl-ACP hydrolase activity		MetaCyc:RXN-15281						true
GO:0102576	3-oxo-palmitoyl-ACP hydrolase activity		MetaCyc:RXN-15282						true
GO:0102991	myristoyl-CoA hydrolase activity		MetaCyc:RXN-9626	EC:3.1.2.2					true
GO:0008081	phosphoric diester hydrolase activity			EC:3.1.4					false
GO:0016791	phosphatase activity	RHEA:21664	MetaCyc:4-NITROPHENYLPHOSPHATASE-RXN	EC:3.1.3|EC:3.1.3.41					false
GO:0016793	triphosphoric monoester hydrolase activity			EC:3.1.5					false
GO:0016795	phosphoric triester hydrolase activity			EC:3.1.8					false
GO:0016794	diphosphoric monoester hydrolase activity			EC:3.1.7					false
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	RHEA:17777	MetaCyc:3.1.1.47-RXN	EC:3.1.1.47					true
GO:0004064	arylesterase activity		MetaCyc:ARYLESTERASE-RXN	EC:3.1.1.2		UM-BBD_reactionID:r0757			true
GO:0004104	cholinesterase activity	RHEA:21964	MetaCyc:CHOLINESTERASE-RXN	EC:3.1.1.8					false
GO:0004341	gluconolactonase activity	RHEA:10440	MetaCyc:GLUCONOLACT-RXN	EC:3.1.1.17					true
GO:0004453	juvenile-hormone esterase activity	RHEA:16393	MetaCyc:JUVENILE-HORMONE-ESTERASE-RXN	EC:3.1.1.59					true
GO:0004622	lysophospholipase activity	RHEA:15177	MetaCyc:LYSOPHOSPHOLIPASE-RXN	EC:3.1.1.5					true
GO:0004623	phospholipase A2 activity	RHEA:15801	MetaCyc:PHOSPHOLIPASE-A2-RXN	EC:3.1.1.4					false
GO:0008806	carboxymethylenebutenolidase activity	RHEA:12372	MetaCyc:CARBOXYMETHYLENEBUTENOLIDASE-RXN	EC:3.1.1.45	UM-BBD_enzymeID:e0066				true
